,Serial_Number,AGE,GENDER,MARITAL_STATUS,NATIONALITY,LINE_TENURE,CUSTOMER_CLASS,SUBPLAN,CONTRACT_FLAG,PAY_METD,HS_AGE,TOP1_INT_CD,TOP2_INT_CD,TOP3_INT_CD,CUSTOMER_TYPE,ID_CHANGE_FLAG
3606,2805,34.0,F,S,702.0,2122,3,2101,1.0,co,0,NONE,NONE,NONE,4G,0
3607,2806,32.0,M,S,702.0,1388,3,2104,1.0,cs,4,105,NONE,NONE,4G,0
3608,2807,34.0,F,S,702.0,2125,3,2248,1.0,cs,0,103,105,101,4G,0
3609,2808,39.0,M,M,702.0,907,3,2102,1.0,cs,10,39,237,65,4G,0
3610,2809,36.0,M,M,702.0,2127,3,2102,1.0,cs,22,NONE,NONE,NONE,4G,0
3611,281,31.0,M,M,702.0,970,3,2243,0.0,dd,7,NONE,NONE,NONE,4G,0
3612,2810,44.0,M,M,702.0,1476,3,2104,1.0,cs,7,238,105,67,4G,0
3613,2811,25.0,M,S,702.0,2113,3,2101,1.0,cs,5,NONE,NONE,NONE,4G,0
3614,2812,44.0,M,M,356.0,1389,5,2105,1.0,cs,7,70,240,39,4G,0
3615,2813,49.0,M,M,702.0,2119,3,2101,1.0,cs,7,50,248,NONE,4G,0
3616,2814,24.0,F,M,702.0,824,3,2206,1.0,cs,6,254,80,25,4G,0
3617,2815,33.0,F,S,702.0,1836,7,2212,1.0,co,0,NONE,NONE,NONE,4G,0
3618,2816,33.0,M,S,702.0,1876,3,2104,1.0,cs,0,NONE,NONE,NONE,4G,0
3619,2817,56.0,F,M,702.0,1137,3,2248,1.0,cs,14,242,105,104,4G,0
3620,2818,29.0,M,M,702.0,1381,3,2137,1.0,cs,0,50,105,NONE,4G,0
3621,2819,31.0,F,S,702.0,987,3,2120,1.0,cs,0,105,NONE,NONE,4G,0
3622,282,43.0,M,S,702.0,971,3,2206,1.0,cs,5,258,NONE,NONE,4G,0
3623,2820,40.0,M,S,702.0,1924,7,2151,1.0,cs,1,254,35,105,4G,0
3624,2821,39.0,F,M,702.0,388,3,2101,0.0,cs,0,NONE,NONE,NONE,4G,0
3625,2822,29.0,M,S,702.0,1826,3,2120,1.0,cs,2,NONE,NONE,NONE,4G,0
3626,2823,52.0,M,M,702.0,2038,3,2102,0.0,cs,0,NONE,NONE,NONE,4G,0
3627,2824,25.0,M,S,702.0,236,3,2242,1.0,cs,7,52,NONE,NONE,4G,0
3628,2825,28.0,F,S,702.0,325,3,2242,1.0,cs,1,237,NONE,NONE,4G,0
3629,2826,39.0,F,M,702.0,326,3,2135,1.0,cs,0,248,40,244,4G,0
3630,2827,22.0,M,S,702.0,1718,3,2101,0.0,cs,30,NONE,NONE,NONE,4G,0
3631,2828,43.0,F,M,702.0,2118,3,2101,1.0,co,0,248,82,242,4G,0
3632,2829,25.0,M,S,702.0,1354,3,2241,1.0,dd,5,105,236,NONE,4G,0
3633,283,30.0,M,S,579.0,1000,3,2242,1.0,cs,0,105,103,NONE,4G,0
3634,2830,36.30354683195592,M,S,702.0,2157,9,2194,1.0,cs,19,NONE,NONE,NONE,4G,0
3635,2831,55.0,M,M,702.0,1404,3,2248,0.0,cs,24,NONE,NONE,NONE,4G,0
3636,2832,25.0,M,S,702.0,2120,3,2243,1.0,cs,15,NONE,NONE,NONE,4G,0
3637,2833,23.0,M,S,702.0,1129,7,2166,1.0,cs,0,NONE,NONE,NONE,4G,0
3638,2834,28.0,M,S,702.0,672,3,2242,1.0,cs,4,105,NONE,NONE,4G,0
3639,2835,41.0,M,M,702.0,2064,8,2102,1.0,dd,6,NONE,NONE,NONE,4G,0
3640,2836,57.0,M,M,702.0,308,3,2242,0.0,cs,0,105,101,103,4G,0
3641,2837,17.0,M,S,702.0,626,4,2135,1.0,cs,6,NONE,NONE,NONE,4G,0
3642,2838,30.0,F,S,702.0,1083,3,2105,1.0,cs,22,82,NONE,NONE,4G,0
3643,2839,36.30354683195592,M,S,702.0,492,9,2212,1.0,cs,16,237,248,240,4G,0
3644,284,30.0,M,S,702.0,700,3,2104,1.0,cs,1,NONE,NONE,NONE,4G,0
3645,2840,27.0,F,S,702.0,2013,3,2102,0.0,cs,0,70,NONE,NONE,4G,0
3646,2841,34.0,M,M,702.0,2081,3,2102,1.0,cs,10,258,105,80,4G,0
3647,2842,23.0,M,S,702.0,2089,3,2120,1.0,cs,21,NONE,NONE,NONE,4G,0
3648,2843,40.0,F,M,702.0,1717,3,2242,1.0,cs,5,NONE,NONE,NONE,4G,0
3649,2844,25.0,F,S,702.0,1717,3,2101,1.0,cs,10,NONE,NONE,NONE,4G,0
3650,2845,43.0,M,M,702.0,2099,3,2102,1.0,co,1,NONE,NONE,NONE,4G,0
3651,2846,26.0,F,S,458.0,1752,6,2101,1.0,cs,50,NONE,NONE,NONE,4G,0
3652,2847,31.0,M,S,702.0,2047,3,2102,1.0,co,0,70,NONE,NONE,4G,0
3653,2848,29.0,F,S,702.0,2101,3,2242,0.0,cg,0,105,NONE,NONE,4G,0
3654,2849,25.0,F,S,702.0,2092,3,2101,1.0,cs,0,68,259,25,4G,0
3655,285,43.0,F,M,702.0,1021,7,2161,1.0,cs,0,48,NONE,NONE,4G,0
3656,2850,29.0,M,S,702.0,1926,3,2104,1.0,cs,8,NONE,NONE,NONE,4G,0
3657,2851,41.0,F,M,702.0,580,3,2206,1.0,cs,18,NONE,NONE,NONE,4G,0
3658,2852,38.0,M,S,458.0,708,3,2135,1.0,cs,1,104,105,82,4G,0
3659,2853,22.0,M,S,702.0,470,3,2102,1.0,cs,8,36,236,NONE,4G,0
3660,2854,22.0,F,S,702.0,267,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
3661,2855,29.0,F,S,702.0,2007,3,2105,1.0,co,5,NONE,NONE,NONE,4G,0
3662,2856,24.0,F,S,702.0,1895,3,2102,1.0,cs,16,257,254,242,4G,0
3663,2857,27.0,M,S,702.0,2076,3,2104,1.0,cs,7,34,NONE,NONE,4G,0
3664,2858,33.0,M,S,702.0,2088,3,2242,1.0,cs,0,236,NONE,NONE,4G,0
3665,2859,22.0,F,S,702.0,345,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
3666,286,42.0,M,S,702.0,969,3,2248,0.0,cs,31,NONE,NONE,NONE,4G,0
3667,2860,45.0,M,M,702.0,2058,3,2101,1.0,cs,5,NONE,NONE,NONE,4G,0
3668,2861,30.0,F,M,702.0,600,3,2137,1.0,cs,6,105,NONE,NONE,4G,0
3669,2862,31.0,M,S,702.0,1752,3,2102,1.0,dd,0,260,NONE,NONE,4G,0
3670,2863,36.30354683195592,F,S,702.0,502,9,2212,1.0,cs,1,22,NONE,NONE,4G,0
3671,2864,24.0,M,S,702.0,2078,3,2101,1.0,cs,0,NONE,NONE,NONE,4G,0
3672,2865,40.0,F,S,702.0,335,7,2166,1.0,cs,0,NONE,NONE,NONE,4G,0
3673,2866,43.0,M,M,702.0,1503,3,2242,1.0,cs,0,35,236,105,4G,0
3674,2867,56.0,M,M,702.0,507,3,2206,1.0,cs,0,105,NONE,NONE,4G,0
3675,2868,32.0,F,S,702.0,2106,3,2102,1.0,cs,1,52,103,241,4G,0
3676,2869,32.0,M,S,702.0,1545,3,2248,1.0,dd,8,258,NONE,NONE,4G,0
3677,287,36.0,M,M,702.0,586,3,2135,1.0,cs,4,NONE,NONE,NONE,4G,0
3678,2870,30.0,M,S,702.0,2035,3,2101,1.0,cs,0,236,NONE,NONE,4G,0
3679,2871,29.0,M,M,702.0,788,3,2135,1.0,cs,3,NONE,NONE,NONE,4G,0
3680,2872,35.0,M,M,702.0,1892,3,2102,1.0,cs,0,105,236,NONE,4G,0
3681,2873,26.0,F,S,702.0,2026,3,2107,1.0,cs,12,NONE,NONE,NONE,4G,0
3682,2874,30.0,M,S,702.0,2026,7,2189,1.0,cs,22,105,NONE,NONE,4G,0
3683,2875,55.0,F,M,702.0,2028,3,2101,1.0,cs,0,105,NONE,NONE,4G,0
3684,2876,29.0,M,S,702.0,2026,3,2101,1.0,cs,5,248,105,NONE,4G,0
3685,2877,33.0,F,M,702.0,2027,3,2102,0.0,cs,0,NONE,NONE,NONE,4G,0
3686,2878,55.0,F,M,702.0,2031,3,2101,0.0,co,0,NONE,NONE,NONE,4G,0
3687,2879,40.0,M,M,702.0,2030,7,2156,1.0,cg,1,NONE,NONE,NONE,4G,0
3688,288,44.0,F,S,702.0,678,3,2243,1.0,cs,0,NONE,NONE,NONE,4G,0
3689,2880,30.0,M,M,702.0,2003,3,2102,1.0,cs,0,82,44,253,4G,0
3690,2881,47.0,M,S,702.0,1377,3,2102,0.0,cs,24,NONE,NONE,NONE,4G,0
3691,2882,25.0,M,S,702.0,2019,3,2101,0.0,cs,0,NONE,NONE,NONE,4G,0
3692,2883,29.0,F,S,702.0,1431,3,2242,1.0,cs,0,240,35,69,4G,0
3693,2884,39.0,M,S,702.0,2028,3,2107,0.0,cs,0,35,NONE,NONE,4G,0
3694,2885,48.0,F,M,702.0,1725,3,2242,0.0,cs,35,NONE,NONE,NONE,4G,0
3695,2886,28.0,F,M,702.0,2027,3,2248,1.0,cs,0,105,103,101,4G,0
3696,2887,35.0,M,S,702.0,1734,3,2242,1.0,cs,0,103,105,NONE,4G,0
3697,2888,43.0,M,S,458.0,610,3,2102,1.0,cs,5,103,105,241,4G,0
3698,2889,24.0,F,S,702.0,1922,3,2107,1.0,cs,1,NONE,NONE,NONE,4G,0
3699,289,52.0,F,M,702.0,1018,3,2102,0.0,cs,0,32,105,NONE,4G,0
3700,2890,35.0,F,M,702.0,273,7,2242,1.0,dd,8,248,NONE,NONE,4G,0
3701,2891,40.0,M,M,702.0,1724,3,2242,1.0,cs,2,NONE,NONE,NONE,4G,0
3702,2892,26.0,M,S,702.0,2018,3,2243,1.0,cs,0,NONE,NONE,NONE,4G,0
3703,2893,33.0,M,S,702.0,2018,3,2102,1.0,cs,7,236,84,238,4G,0
3704,2894,31.0,F,S,702.0,772,3,2243,1.0,cs,1,NONE,NONE,NONE,4G,0
3705,2895,33.0,M,M,702.0,1262,3,2120,1.0,cs,12,258,69,105,4G,0
3706,2896,40.0,M,M,702.0,1108,3,2102,1.0,cs,7,35,236,NONE,4G,0
3707,2897,29.0,M,S,702.0,2013,3,2242,1.0,dd,0,NONE,NONE,NONE,4G,0
3708,2898,27.0,M,S,458.0,1967,7,2166,1.0,cs,2,29,70,236,4G,0
3709,2899,39.0,M,S,702.0,1987,3,2102,1.0,cs,0,236,NONE,NONE,4G,0
3710,29,36.30354683195592,M,S,702.0,216,9,2213,1.0,cs,6,258,52,241,4G,0
3711,290,40.0,M,M,702.0,1006,3,2243,1.0,co,0,105,NONE,NONE,4G,0
3712,2900,35.0,F,M,702.0,1230,7,2166,1.0,co,0,NONE,NONE,NONE,4G,0
3713,2901,35.0,M,S,702.0,863,3,2102,0.0,cx,0,52,105,103,4G,0
3714,2902,39.0,F,M,702.0,1575,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
3715,2903,31.0,F,S,702.0,1981,3,2135,1.0,cs,19,NONE,NONE,NONE,4G,0
3716,2904,55.0,F,M,702.0,1909,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
3717,2905,23.0,M,S,702.0,274,3,2243,1.0,cs,8,NONE,NONE,NONE,4G,0
3718,2906,53.0,M,M,702.0,558,7,2161,1.0,cx,4,105,NONE,NONE,4G,0
3719,2907,37.0,M,S,702.0,982,3,2242,1.0,cs,6,NONE,NONE,NONE,4G,0
3720,2908,25.0,F,S,702.0,383,3,2136,1.0,cs,0,NONE,NONE,NONE,4G,0
3721,2909,46.0,M,M,702.0,1850,3,2242,1.0,cs,0,105,NONE,NONE,4G,0
3722,291,38.0,M,M,702.0,1018,3,2104,1.0,cs,3,105,65,NONE,4G,0
3723,2910,39.0,M,S,702.0,1182,7,2166,1.0,cg,3,105,NONE,NONE,4G,0
3724,2911,25.0,F,S,702.0,1860,3,2104,1.0,cs,22,236,NONE,NONE,4G,0
3725,2912,35.0,F,M,702.0,273,7,2213,1.0,dd,8,248,50,254,4G,0
3726,2913,32.0,M,S,702.0,1417,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
3727,2914,47.0,M,M,702.0,2001,7,2166,0.0,dd,0,NONE,NONE,NONE,4G,0
3728,2915,45.0,F,M,702.0,1859,7,2156,0.0,cs,8,236,NONE,NONE,4G,0
3729,2916,45.0,F,S,702.0,2013,7,2161,1.0,cx,0,237,NONE,NONE,4G,0
3730,2917,41.0,M,S,702.0,2004,3,2105,1.0,cs,3,71,29,NONE,4G,0
3731,2918,28.0,M,S,702.0,430,3,2242,1.0,cs,2,NONE,NONE,NONE,4G,0
3732,2919,36.30354683195592,M,S,702.0,335,3,2137,1.0,cs,0,236,NONE,NONE,4G,0
3733,292,21.0,F,S,702.0,1024,3,2243,1.0,cs,6,NONE,NONE,NONE,4G,0
3734,2920,46.0,F,M,702.0,460,3,2206,1.0,cs,0,NONE,NONE,NONE,4G,0
3735,2921,29.0,M,S,702.0,745,3,2248,1.0,cs,0,NONE,NONE,NONE,4G,0
3736,2922,27.0,M,M,702.0,316,3,2243,1.0,cs,6,254,NONE,NONE,4G,0
3737,2923,46.0,F,M,702.0,956,3,2241,1.0,cs,3,242,NONE,NONE,4G,0
3738,2924,43.0,F,M,702.0,1915,3,2206,1.0,cs,0,NONE,NONE,NONE,4G,0
3739,2925,46.0,M,S,702.0,2000,3,2104,1.0,cs,0,82,67,70,4G,0
3740,2926,50.0,F,S,702.0,2000,3,2248,1.0,cs,0,238,105,NONE,4G,0
3741,2927,36.30354683195592,M,S,702.0,267,3,2242,1.0,cs,8,40,248,NONE,4G,0
3742,2928,59.0,F,M,702.0,1712,3,2206,1.0,cs,11,NONE,NONE,NONE,4G,0
3743,2929,24.0,F,S,982.0,702,3,2242,1.0,cs,0,55,250,69,4G,0
3744,293,22.0,F,S,702.0,1019,3,2243,1.0,cs,1,70,242,240,4G,0
3745,2930,26.0,F,S,458.0,1416,3,2243,1.0,cs,1,103,105,NONE,4G,0
3746,2931,29.0,M,S,360.0,1630,3,2137,1.0,cs,2,105,50,248,4G,0
3747,2932,27.0,M,S,156.0,1960,7,2166,0.0,cs,28,NONE,NONE,NONE,4G,0
3748,2933,34.0,M,M,702.0,1711,3,2107,0.0,cs,0,105,80,248,4G,0
3749,2934,33.0,F,S,702.0,1108,3,2241,1.0,cs,1,105,NONE,NONE,4G,0
3750,2935,23.0,F,S,360.0,1147,6,2242,1.0,cs,5,NONE,NONE,NONE,4G,0
3751,2936,44.0,F,S,702.0,1382,3,2243,1.0,cs,1,35,NONE,NONE,4G,0
3752,2937,22.0,F,S,702.0,386,3,2242,1.0,cs,1,NONE,NONE,NONE,4G,0
3753,2938,33.0,M,S,702.0,1988,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
3754,2939,34.0,F,M,702.0,1465,7,2183,1.0,dd,1,NONE,NONE,NONE,4G,0
3755,294,42.0,M,M,702.0,996,3,2135,1.0,cs,7,NONE,NONE,NONE,4G,0
3756,2940,19.0,M,S,702.0,1089,4,2242,0.0,cs,0,NONE,NONE,NONE,4G,0
3757,2941,41.0,M,M,702.0,1715,3,2104,1.0,cs,2,NONE,NONE,NONE,4G,0
3758,2942,31.0,F,S,702.0,887,7,2166,1.0,cs,3,236,NONE,NONE,4G,0
3759,2943,25.0,F,M,702.0,1475,3,2135,1.0,cs,0,NONE,NONE,NONE,4G,0
3760,2944,29.0,M,S,702.0,1686,3,2206,1.0,dd,0,NONE,NONE,NONE,4G,0
3761,2945,51.0,M,M,702.0,1409,3,2104,1.0,cs,0,236,35,NONE,4G,0
3762,2946,48.0,F,M,702.0,1718,3,2242,1.0,dd,0,NONE,NONE,NONE,4G,0
3763,2947,26.0,F,S,702.0,1958,3,2243,0.0,cs,0,NONE,NONE,NONE,4G,0
3764,2948,25.0,F,S,702.0,1184,3,2102,1.0,co,20,NONE,NONE,NONE,4G,0
3765,2949,23.0,F,S,702.0,1988,3,2114,0.0,cs,37,242,NONE,NONE,4G,0
3766,295,21.0,F,S,702.0,997,3,2242,1.0,cs,3,NONE,NONE,NONE,4G,0
3767,2950,30.0,M,S,702.0,1995,3,2105,1.0,cs,4,NONE,NONE,NONE,4G,0
3768,2951,31.0,F,S,702.0,1866,3,2108,0.0,cs,0,103,105,NONE,4G,0
3769,2952,29.0,M,S,702.0,1420,3,2243,0.0,cs,26,NONE,NONE,NONE,4G,0
3770,2953,50.0,F,M,702.0,1990,3,2242,1.0,cs,0,241,258,NONE,4G,0
3771,2954,27.0,M,S,702.0,362,3,2243,1.0,cs,1,NONE,NONE,NONE,4G,0
3772,2955,27.0,F,S,702.0,1615,3,2242,0.0,cg,38,NONE,NONE,NONE,4G,0
3773,2956,33.0,F,S,702.0,1415,3,2137,1.0,cs,0,NONE,NONE,NONE,4G,0
3774,2957,34.0,M,S,702.0,1980,7,2209,0.0,co,0,65,105,236,4G,0
3775,2958,26.0,F,S,702.0,1903,3,2104,1.0,cs,3,105,258,248,4G,0
3776,2959,23.0,M,S,458.0,691,7,2166,1.0,cs,22,236,NONE,NONE,4G,0
3777,296,27.0,M,S,702.0,979,3,2206,1.0,cs,5,105,NONE,NONE,4G,0
3778,2960,30.0,F,S,702.0,1242,3,2102,1.0,cs,8,70,105,NONE,4G,0
3779,2961,31.0,M,S,702.0,1989,3,2102,1.0,cs,10,NONE,NONE,NONE,4G,0
3780,2962,41.0,M,S,702.0,1378,3,2136,1.0,co,3,NONE,NONE,NONE,4G,0
3781,2963,36.30354683195592,F,M,702.0,1983,3,2242,0.0,cs,0,NONE,NONE,NONE,4G,0
3782,2964,50.0,F,M,702.0,688,3,2206,1.0,cs,0,NONE,NONE,NONE,4G,0
3783,2965,48.0,F,M,702.0,437,3,2242,1.0,cs,14,NONE,NONE,NONE,4G,0
3784,2966,40.0,M,S,702.0,825,3,2102,1.0,cs,3,22,236,238,4G,0
3785,2967,33.0,M,S,702.0,1847,3,2107,1.0,cs,20,103,105,254,4G,0
3786,2968,31.0,F,S,702.0,1449,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
3787,2969,58.0,M,M,702.0,1910,3,2102,1.0,dd,2,NONE,NONE,NONE,4G,0
3788,297,45.0,F,M,702.0,686,3,2242,0.0,co,21,29,248,NONE,4G,0
3789,2970,22.0,M,S,702.0,1081,3,2107,1.0,cs,11,NONE,NONE,NONE,4G,0
3790,2971,43.0,M,M,702.0,1512,3,2242,1.0,cs,12,105,236,NONE,4G,0
3791,2972,40.0,M,S,702.0,1791,7,2169,1.0,dd,5,253,236,258,4G,0
3792,2973,33.0,M,S,36.0,1541,5,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
3793,2974,36.30354683195592,F,S,702.0,1342,9,2163,1.0,dd,1,NONE,NONE,NONE,4G,0
3794,2975,47.0,F,M,702.0,1183,3,2242,1.0,cs,0,242,NONE,NONE,4G,0
3795,2976,32.0,F,S,702.0,1501,3,2101,1.0,cs,0,NONE,NONE,NONE,4G,0
3796,2977,25.0,F,S,702.0,1807,3,2102,1.0,cs,12,NONE,NONE,NONE,4G,0
3797,2978,19.0,F,M,702.0,366,4,2243,1.0,cs,0,NONE,NONE,NONE,4G,0
3798,2979,17.0,F,S,702.0,310,4,2242,1.0,cs,2,NONE,NONE,NONE,4G,0
3799,298,23.0,M,S,702.0,196,3,2243,1.0,cs,6,NONE,NONE,NONE,4G,0
3800,2980,32.0,M,S,702.0,888,5,2104,1.0,cs,3,105,60,103,4G,0
3801,2981,37.0,M,M,702.0,640,3,2137,1.0,cs,0,53,67,105,4G,0
3802,2982,29.0,F,S,702.0,1905,3,2104,1.0,cs,7,105,258,239,4G,0
3803,2983,49.0,F,M,702.0,1886,3,2102,1.0,cs,12,105,NONE,NONE,4G,0
3804,2984,23.0,M,S,702.0,194,8,2137,1.0,cs,0,236,260,35,4G,0
3805,2985,40.0,M,M,702.0,1470,3,2135,1.0,cs,3,105,65,258,4G,0
3806,2986,38.0,F,S,702.0,812,3,2242,1.0,cs,0,236,105,NONE,4G,0
3807,2987,44.0,M,M,458.0,238,3,2241,1.0,cs,7,NONE,NONE,NONE,4G,0
3808,2988,39.0,F,M,702.0,1109,3,2107,0.0,cs,0,105,104,NONE,4G,0
3809,2989,33.0,M,S,702.0,918,3,2242,1.0,cs,0,258,237,105,4G,0
3810,299,31.0,F,S,702.0,1009,3,2101,1.0,cs,8,105,103,NONE,4G,0
3811,2990,25.0,F,S,702.0,416,3,2102,1.0,cs,13,NONE,NONE,NONE,4G,0
3812,2991,25.0,M,S,702.0,1493,3,2242,0.0,cs,0,105,101,103,4G,0
3813,2992,27.0,M,S,702.0,208,3,2137,1.0,cs,0,105,248,50,4G,0
3814,2993,20.0,M,S,702.0,180,4,2242,1.0,cs,5,NONE,NONE,NONE,4G,0
3815,2994,32.0,F,S,702.0,232,3,2248,1.0,cs,4,101,237,240,4G,0
3816,2995,23.0,M,S,702.0,232,3,2137,1.0,cs,0,105,101,NONE,4G,0
3817,2996,45.0,M,M,702.0,213,3,2242,1.0,cs,5,242,105,101,4G,0
3818,2997,52.0,M,M,702.0,274,3,2102,1.0,cs,6,NONE,NONE,NONE,4G,0
3819,2998,19.0,M,S,156.0,182,6,2242,1.0,cs,5,NONE,NONE,NONE,4G,0
3820,2999,32.0,M,S,702.0,219,3,2137,1.0,co,0,236,35,26,4G,0
3821,3,39.0,F,M,702.0,558,7,2210,1.0,cs,14,NONE,NONE,NONE,4G,0
3822,30,32.0,M,S,702.0,494,3,2248,1.0,cs,0,105,NONE,NONE,4G,0
3823,300,24.0,M,M,702.0,231,3,2242,1.0,co,2,NONE,NONE,NONE,4G,0
3824,3000,43.0,M,M,702.0,275,3,2135,1.0,cs,0,NONE,NONE,NONE,4G,0
3825,3005,30.0,M,S,702.0,513,3,2135,1.0,cs,16,NONE,NONE,NONE,3G,0
3826,3006,48.0,M,M,702.0,563,3,2206,1.0,cs,1,NONE,NONE,NONE,3G,0
3827,301,21.0,M,S,702.0,395,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
3828,3011,46.0,M,M,702.0,231,3,2241,1.0,cs,7,NONE,NONE,NONE,3G,0
3829,3019,32.0,M,S,702.0,199,7,2156,1.0,cs,2,NONE,NONE,NONE,3G,0
3830,302,48.0,M,M,702.0,1001,3,2105,1.0,cs,0,NONE,NONE,NONE,4G,0
3831,3026,31.0,M,S,702.0,469,3,2105,1.0,cs,9,NONE,NONE,NONE,3G,0
3832,303,66.0,M,M,702.0,1000,3,2105,1.0,cs,7,NONE,NONE,NONE,4G,0
3833,3030,22.0,M,S,702.0,535,3,2135,1.0,cs,17,248,NONE,NONE,3G,0
3834,3034,25.0,F,S,458.0,570,5,2135,1.0,cs,18,105,104,103,3G,0
3835,304,26.0,M,S,702.0,1005,3,2248,1.0,cs,4,248,NONE,NONE,4G,0
3836,3040,23.0,M,S,702.0,568,3,2135,1.0,cs,18,NONE,NONE,NONE,3G,0
3837,3041,50.0,M,M,702.0,560,3,2135,1.0,cs,18,105,35,248,3G,0
3838,3044,25.0,M,S,702.0,541,3,2206,1.0,cs,9,NONE,NONE,NONE,3G,0
3839,3045,34.0,M,M,702.0,537,3,2135,1.0,cs,17,105,NONE,NONE,3G,0
3840,305,42.0,M,S,702.0,701,7,2156,1.0,cs,5,NONE,NONE,NONE,4G,0
3841,3050,55.0,F,M,702.0,545,3,2135,1.0,cs,17,105,NONE,NONE,3G,0
3842,3057,61.0,M,M,702.0,235,3,2241,1.0,cs,7,NONE,NONE,NONE,3G,0
3843,306,34.0,M,S,702.0,761,3,2101,1.0,dd,1,NONE,NONE,NONE,4G,0
3844,3069,55.0,M,M,702.0,424,3,2105,0.0,cs,13,NONE,NONE,NONE,3G,0
3845,307,24.0,F,S,702.0,347,3,2242,1.0,cs,19,NONE,NONE,NONE,4G,0
3846,3075,50.0,F,M,702.0,233,3,2242,1.0,cs,3,NONE,NONE,NONE,3G,0
3847,308,30.0,M,S,702.0,669,3,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
3848,3081,33.0,M,M,702.0,556,3,2241,1.0,cs,13,48,239,25,3G,0
3849,309,39.0,F,S,702.0,973,3,2135,1.0,co,20,NONE,NONE,NONE,4G,0
3850,3090,41.0,M,S,702.0,556,3,2135,1.0,cs,10,105,NONE,NONE,3G,0
3851,3097,36.30354683195592,M,S,702.0,550,9,2194,1.0,dd,14,NONE,NONE,NONE,3G,0
3852,31,30.0,F,S,702.0,271,3,2242,1.0,dd,6,70,67,52,4G,0
3853,310,19.0,M,S,702.0,451,4,2242,1.0,cs,0,NONE,NONE,NONE,4G,0
3854,3100,39.0,M,S,702.0,541,3,2241,1.0,cs,17,NONE,NONE,NONE,3G,0
3855,311,44.0,M,M,702.0,1116,3,2101,1.0,cs,6,NONE,NONE,NONE,4G,0
3856,3110,28.0,M,S,702.0,543,3,2241,1.0,cs,1,NONE,NONE,NONE,3G,0
3857,3118,32.0,F,M,702.0,231,3,2243,1.0,cs,7,105,NONE,NONE,3G,0
3858,312,42.0,F,M,702.0,595,3,2135,1.0,cs,4,NONE,NONE,NONE,4G,0
3859,3121,47.0,F,M,702.0,568,3,2206,1.0,cs,18,NONE,NONE,NONE,3G,0
3860,3123,27.0,F,M,702.0,548,3,2135,1.0,cs,17,NONE,NONE,NONE,3G,0
3861,3124,35.0,F,S,702.0,569,3,2242,1.0,dd,18,NONE,NONE,NONE,3G,0
3862,3128,42.0,F,S,702.0,209,9,2165,1.0,cs,1,52,258,65,3G,0
3863,313,38.0,M,M,392.0,1177,5,2102,1.0,co,0,105,241,70,4G,0
3864,3134,18.0,F,S,702.0,553,4,2206,1.0,cs,5,NONE,NONE,NONE,3G,0
3865,3137,56.0,M,M,608.0,555,3,2241,1.0,cs,18,NONE,NONE,NONE,3G,0
3866,3139,33.0,M,S,702.0,552,3,2135,1.0,cs,18,NONE,NONE,NONE,3G,0
3867,314,34.0,M,M,356.0,1151,5,2101,1.0,cs,17,248,239,48,4G,0
3868,3140,59.0,M,S,702.0,546,3,2242,1.0,cs,12,NONE,NONE,NONE,3G,0
3869,3141,30.0,M,S,702.0,412,3,2105,1.0,cg,11,NONE,NONE,NONE,3G,0
3870,315,40.0,M,M,702.0,1523,7,2166,0.0,cg,0,236,70,35,4G,0
3871,3156,37.0,M,M,702.0,185,3,2242,1.0,cs,5,NONE,NONE,NONE,3G,0
3872,3158,64.0,M,M,702.0,234,3,2242,1.0,cs,7,105,NONE,NONE,3G,0
3873,3159,37.0,M,S,356.0,231,5,2137,1.0,cs,7,NONE,NONE,NONE,3G,0
3874,316,34.0,M,S,702.0,1157,3,2107,0.0,cs,5,105,237,NONE,4G,0
3875,3163,45.0,M,S,702.0,227,3,2241,1.0,cs,4,258,65,NONE,3G,0
3876,3164,54.0,M,S,702.0,223,3,2241,1.0,cs,7,NONE,NONE,NONE,3G,0
3877,317,42.0,M,M,702.0,1165,3,2243,1.0,cs,0,NONE,NONE,NONE,4G,0
3878,3170,26.0,F,S,702.0,348,3,2117,1.0,cs,11,NONE,NONE,NONE,3G,0
3879,3173,51.0,F,M,702.0,191,3,2241,1.0,cs,6,NONE,NONE,NONE,3G,0
3880,318,42.0,F,M,702.0,873,7,2156,1.0,cg,0,NONE,NONE,NONE,4G,0
3881,3180,24.0,M,S,702.0,1521,6,2101,0.0,cs,25,NONE,NONE,NONE,3G,0
3882,3185,23.0,M,S,982.0,1507,3,2248,1.0,cs,14,250,55,241,3G,0
3883,3186,45.0,M,M,702.0,1522,3,2137,1.0,cs,5,236,105,34,3G,0
3884,319,45.0,F,M,702.0,1099,3,2107,1.0,cs,6,NONE,NONE,NONE,4G,0
